Date,AGG,MSCI
2009-03-31,0.4138665795326233,0.5861334204673767
2009-04-30,0.4800017178058624,0.5199982821941376
2009-05-31,0.4917982220649719,0.5082017779350281
2009-06-30,0.11313550919294357,0.8868644908070564
2009-07-31,0.2061956822872162,0.7938043177127838
2009-08-31,0.8877802491188049,0.11221975088119507
2009-09-30,0.24009768664836884,0.7599023133516312
2009-10-31,0.9306799173355103,0.06932008266448975
2009-11-30,0.10148166865110397,0.898518331348896
2009-12-31,0.6008227467536926,0.3991772532463074
2010-01-31,0.5955716967582703,0.40442830324172974
2010-02-28,0.2054772973060608,0.7945227026939392
2010-03-31,0.2537335157394409,0.7462664842605591
2010-04-30,0.2798454761505127,0.7201545238494873
2010-05-31,0.15003974735736847,0.8499602526426315
2010-06-30,0.15200141072273254,0.8479985892772675
2010-07-31,0.6927938461303711,0.3072061538696289
2010-08-31,0.24449899792671204,0.755501002073288
2010-09-30,0.3883450925350189,0.6116549074649811
2010-10-31,0.14157520234584808,0.8584247976541519
2010-11-30,0.7168810367584229,0.28311896324157715
2010-12-31,0.4560690224170685,0.5439309775829315
2011-01-31,0.591264009475708,0.408735990524292
2011-02-28,0.530094563961029,0.46990543603897095
2011-03-31,0.3051454722881317,0.6948545277118683
2011-04-30,0.21460554003715515,0.7853944599628448
2011-05-31,0.22795383632183075,0.7720461636781693
2011-06-30,0.6594381332397461,0.3405618667602539
2011-07-31,0.08877093344926834,0.9112290665507317
2011-08-31,0.5278359651565552,0.4721640348434448
2011-09-30,0.1706138700246811,0.8293861299753189
2011-10-31,0.6615177392959595,0.3384822607040405
2011-11-30,0.6818403601646423,0.31815963983535767
2011-12-31,0.7495982050895691,0.2504017949104309
2012-01-31,0.6752961277961731,0.3247038722038269
2012-02-29,0.614342987537384,0.38565701246261597
2012-03-31,0.6760558485984802,0.3239441514015198
2012-04-30,0.7336007952690125,0.26639920473098755
2012-05-31,0.9296805262565613,0.07031947374343872
2012-06-30,0.13042856752872467,0.8695714324712753
2012-07-31,0.5445892810821533,0.4554107189178467
2012-08-31,0.5406779646873474,0.4593220353126526
2012-09-30,0.8866366147994995,0.11336338520050049
2012-10-31,0.49264028668403625,0.5073597133159637
2012-11-30,0.43148213624954224,0.5685178637504578
2012-12-31,0.5418468117713928,0.4581531882286072
2013-01-31,0.24533508718013763,0.7546649128198624
2013-02-28,0.2016811966896057,0.7983188033103943
2013-03-31,0.8739855885505676,0.12601441144943237
2013-04-30,0.6840868592262268,0.3159131407737732
2013-05-31,0.4943370521068573,0.5056629478931427
2013-06-30,0.742392897605896,0.257607102394104
2013-07-31,0.42213574051856995,0.57786425948143
2013-08-31,0.42671146988868713,0.5732885301113129
2013-09-30,0.5707537531852722,0.4292462468147278
2013-10-31,0.518832802772522,0.481167197227478
2013-11-30,0.6160913109779358,0.3839086890220642
2013-12-31,0.5042023658752441,0.49579763412475586
2014-01-31,0.695641815662384,0.30435818433761597
2014-02-28,0.7039956450462341,0.29600435495376587
2014-03-31,0.7497885823249817,0.2502114176750183
2014-04-30,0.4556314945220947,0.5443685054779053
2014-05-31,0.46588292717933655,0.5341170728206635
2014-06-30,0.10813608020544052,0.8918639197945595
2014-07-31,0.7750807404518127,0.22491925954818726
2014-08-31,0.5473162531852722,0.4526837468147278
2014-09-30,0.3106045126914978,0.6893954873085022
2014-10-31,0.4578741490840912,0.5421258509159088
2014-11-30,0.751803457736969,0.248196542263031
2014-12-31,0.1871938407421112,0.8128061592578888
2015-01-31,0.5725597739219666,0.42744022607803345
2015-02-28,0.7996457815170288,0.2003542184829712
2015-03-31,0.6589844226837158,0.3410155773162842
2015-04-30,0.5470563173294067,0.45294368267059326
2015-05-31,0.9356140494346619,0.06438595056533813
2015-06-30,0.6845120191574097,0.31548798084259033
2015-07-31,0.3271369934082031,0.6728630065917969
2015-08-31,0.1923779398202896,0.8076220601797104
2015-09-30,0.7115650177001953,0.2884349822998047
2015-10-31,0.6678534746170044,0.3321465253829956
2015-11-30,0.09101089090108871,0.9089891090989113
2015-12-31,0.5568231344223022,0.44317686557769775
2016-01-31,0.31177428364753723,0.6882257163524628
2016-02-29,0.28944748640060425,0.7105525135993958
2016-03-31,0.5706677436828613,0.42933225631713867
2016-04-30,0.41093143820762634,0.5890685617923737
2016-05-31,0.17804962396621704,0.821950376033783
2016-06-30,0.5633701682090759,0.4366298317909241
2016-07-31,0.9139806032180786,0.08601939678192139
2016-08-31,0.6022027134895325,0.39779728651046753
2016-09-30,0.15547697246074677,0.8445230275392532
2016-10-31,0.5835583209991455,0.4164416790008545
2016-11-30,0.3871539235115051,0.6128460764884949
2016-12-31,0.41462793946266174,0.5853720605373383
2017-01-31,0.10839498043060303,0.891605019569397
2017-02-28,0.8566990494728088,0.14330095052719116
2017-03-31,0.803257167339325,0.19674283266067505
2017-04-30,0.805202066898346,0.19479793310165405
2017-05-31,0.23026271164417267,0.7697372883558273
2017-06-30,0.4519607126712799,0.5480392873287201
2017-07-31,0.12083543837070465,0.8791645616292953
2017-08-31,0.18486624956130981,0.8151337504386902
2017-09-30,0.2450583428144455,0.7549416571855545
2017-10-31,0.3595450818538666,0.6404549181461334
2017-11-30,0.4111664593219757,0.5888335406780243
2017-12-31,0.2481943666934967,0.7518056333065033
2018-01-31,0.06218269094824791,0.9378173090517521
2018-02-28,0.4094666838645935,0.5905333161354065
2018-03-31,0.8088446259498596,0.19115537405014038
2018-04-30,0.5877177715301514,0.41228222846984863
2018-05-31,0.3112911283969879,0.6887088716030121
2018-06-30,0.607477068901062,0.392522931098938
2018-07-31,0.7767228484153748,0.22327715158462524
2018-08-31,0.7363841533660889,0.26361584663391113
2018-09-30,0.4896455705165863,0.5103544294834137
2018-10-31,0.7778680324554443,0.22213196754455566
2018-11-30,0.45000529289245605,0.549994707107544
2018-12-31,0.8194772005081177,0.18052279949188232
2019-01-31,0.22403497993946075,0.7759650200605392
2019-02-28,0.49287348985671997,0.50712651014328
2019-03-31,0.5921647548675537,0.4078352451324463
2019-04-30,0.44184619188308716,0.5581538081169128
2019-05-31,0.6662085056304932,0.33379149436950684
2019-06-30,0.5916523337364197,0.4083476662635803
2019-07-31,0.3004752993583679,0.6995247006416321
2019-08-31,0.4538227319717407,0.5461772680282593
2019-09-30,0.44018280506134033,0.5598171949386597
2019-10-31,0.0772455483675003,0.9227544516324997
2019-11-30,0.7804235219955444,0.21957647800445557
2019-12-31,0.7139164805412292,0.28608351945877075
